date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2021-10-06,126.9871,52007685.0,-100000.0,6604306974.73,-12698710.0,-0.0019227922094761736,-0.46368733596316764,-3184059.5,2280541.2499999464
2021-10-07,129.3406,52382685.0,375000.0,6775205798.44,48502725.0,0.007158856342218832,2.214498946544112,6516485.5,3546216.7499999464
2021-10-08,128.9605,52407685.0,25000.0,6758520883.78,3224012.5,0.00047702930203817454,0.23471861649191839,7161288.0,6024342.124999946
2021-10-11,128.8996,52407685.0,0.0,6755329689.63,0.0,0.0,0.09364014892158969,7161288.0,6024342.124999946
2021-10-12,128.4559,52407685.0,0.0,6732077634.03,0.0,0.0,0.09364014892158969,7805605.5,5690958.374999946
2021-10-13,129.3247,52082685.0,-325000.0,6735579720.11,-42030527.5,-0.006240075724218968,-1.7276299536477968,1939242.0,3589431.9999999464
2021-10-14,131.1334,52082685.0,0.0,6829781458.08,0.0,0.0,0.09565925860429994,-7761303.0,3589431.9999999464
2021-10-15,132.1902,52082685.0,0.0,6884820334.77,0.0,0.0,0.08287683819205036,-8406105.5,4246357.999999946
2021-10-18,131.2317,52081160.0,-1525.0,6834698229.94,-200128.34249999997,-2.928122585183353e-05,0.07313138511965417,-8446131.1685,4236351.582874946
2021-10-19,131.5818,52306160.0,225000.0,6882539993.89,29605904.999999996,0.004301595780959172,1.3326777397107439,-2524950.168500001,5553919.957874946
2021-10-20,131.6417,52306160.0,0.0,6885673891.71,0.0,0.0,0.06838246283007154,5881155.331499999,5553919.957874946
2021-10-21,131.2139,52306160.0,0.0,6863296066.68,0.0,0.0,0.06838246283007154,5881155.331499999,5553919.957874946
2021-10-22,131.8104,52306160.0,0.0,6894494105.88,0.0,0.0,0.06838246283007154,5881155.331499999,5553919.957874946
2021-10-25,132.2856,52281160.0,-25000.0,6916044978.14,-3307139.9999999995,-0.00047818370332366187,-0.07213034749585116,5259752.999999999,4067701.9578749463
2021-10-26,133.6233,52231160.0,-50000.0,6979298210.76,-6681165.0,-0.0009572832107531431,-0.21287774430486614,-1997661.0,985457.7078749461
2021-10-27,133.1877,51556160.0,-675000.0,6866648009.43,-89901697.5,-0.013092515791771701,-3.542654738048758,-19978000.5,-3835415.6671250537
2021-10-28,133.1063,51556160.0,0.0,6862447599.21,0.0,0.0,0.09504781538090912,-19978000.5,-3835415.6671250537
2021-10-29,133.0447,51556160.0,0.0,6859271976.73,0.0,0.0,0.09504781538090912,-19978000.5,-3835415.6671250537
2021-11-01,134.0395,51506160.0,-50000.0,6903857529.9,-6701975.0,-0.0009707580104274076,-0.16741576792994378,-20656967.5,-4170514.4171250537
2021-11-02,135.2948,51331160.0,-175000.0,6944839456.91,-23676590.0,-0.0034092350365914053,-0.8360752935652277,-24056052.5,-5193264.542125054
2021-11-03,135.3412,51281160.0,-50000.0,6940455330.46,-6767059.999999999,-0.00097501672120862,-0.15795660227080766,-7429125.0,-4896682.042125054
2021-11-04,135.9316,51175441.0,-105719.0,6956357912.07,-14370552.8204,-0.002065815618179393,-0.45564141457044255,-10303235.56408,-8040345.933145054
2021-11-05,136.1401,51175441.0,0.0,6967031664.57,0.0,0.0,0.11742195980182481,-10303235.56408,-8201546.558145054
2021-11-08,136.0719,51175441.0,0.0,6963538965.72,0.0,0.0,0.12425767562020038,-8962840.56408,-8201546.558145054
2021-11-09,136.0203,51150441.0,-25000.0,6957498062.63,-3400507.5,-0.0004887543581599757,-0.014954490982563694,-4907624.06408,-8371571.933145054
2021-11-10,136.2518,51100441.0,-50000.0,6962526553.68,-6812590.0,-0.000978465209069723,-0.15347282755991914,-4916730.06408,-6610675.058145054
2021-11-11,136.381,50825441.0,-275000.0,6931622687.35,-37504775.0,-0.005410677512560669,-1.3672948086266985,-9543574.5,-8485913.808145054
2021-11-12,136.4737,50850441.0,25000.0,6939746250.38,3411842.5,0.0004916379327000865,0.2601309424299273,-8861206.0,-8315321.683145054
2021-11-15,136.9345,50850441.0,0.0,6963180788.64,0.0,0.0,0.1242110232459448,-8861206.0,-8305315.266020054
2021-11-16,137.7757,50750441.0,-100000.0,6992176429.48,-13777570.0,-0.0019704265387114413,-0.4129402049968474,-10936618.5,-10474489.016020054
2021-11-17,137.8029,50675441.0,-75000.0,6983222304.15,-10335217.5,-0.0014800069437654838,-0.273827510623294,-11641144.0,-10991249.891020054
2021-11-18,137.5529,50775441.0,100000.0,6984310573.38,13755290.0,0.0019694556614402157,0.6828630228830221,-1389131.0,-10303485.391020054
2021-11-19,137.0288,50625441.0,-150000.0,6937145942.99,-20554320.0,-0.0029629360790326435,-0.7032303773488784,-6182363.5,-11331201.391020054
2021-11-22,136.6511,50700441.0,75000.0,6928271426.13,10248832.500000002,0.0014792769898342166,0.5409082982319519,-4132597.0,-10653402.766020054
2021-11-23,135.1357,50724297.0,23856.0,6854662791.72,3223797.2592,0.00047030719922417535,0.28552569565168934,-732323.5481599995,-10158154.653060053
2021-11-24,134.6328,50674297.0,-50000.0,6822424180.9,-6731640.0,-0.000986693266426594,-0.1339943052064247,-11608.048159999587,-5999651.7780600535
2021-11-25,134.9702,50849297.0,175000.0,6863142154.61,23619785.0,0.0034415409834013854,1.1304615585730386,1961290.9518400007,-4818662.5280600535
2021-11-26,129.3499,50499297.0,-350000.0,6532076556.95,-45272465.0,-0.006930792161618344,-1.8057958461892847,-2982338.0481599993,-7082285.7780600535
2021-11-29,129.5422,50149297.0,-350000.0,6496450846.2,-45339770.0,-0.006979160017276327,-1.7782568407847494,-14100058.548159998,-9014175.528060053
2021-11-30,128.005,50349297.0,200000.0,6444961424.33,25601000.0,0.003972250307558886,1.2755210811722208,-9624617.999999998,-6550296.0280600535
2021-12-01,131.1754,50149297.0,-200000.0,6578354982.14,-26235080.0,-0.003988091258563472,-0.926813912941472,-13525306.0,-7523697.0280600535
2021-12-02,129.3881,50199297.0,50000.0,6495192787.7,6469405.0,0.0009960297117356032,0.4823725468512268,-16955382.0,-6481699.1370400535
2021-12-03,128.5969,50399297.0,200000.0,6481192712.48,25719380.0,0.003968309714117202,1.3032398691539049,-2757013.0,-5195730.1370400535
2021-12-06,130.3917,50399297.0,0.0,6571649482.28,0.0,0.0,0.18600172263520443,6310941.0,-5195730.1370400535
2021-12-07,134.0625,48047772.0,-2351525.0,6441402172.71,-315251320.3125,-0.048941412422300094,-8.470320329456614,-61859523.0625,-20788270.777665056
2021-12-08,132.9864,48272772.0,225000.0,6419622371.68,29921940.0,0.004661012481357139,0.9984204748692391,-50628119.0625,-18951544.277665056
2021-12-09,132.5804,48147772.0,-125000.0,6383451366.64,-16572550.0,-0.002596173926632912,-0.27371168888414565,-55236510.0625,-17904933.027665056
2021-12-10,132.4448,48197772.0,50000.0,6383545564.73,6622239.999999999,0.0010373921409112862,0.3682175640024205,-59055938.0625,-17744413.152665056
2021-12-13,132.4356,48097772.0,-100000.0,6369857151.97,-13243560.0,-0.0020790984293743817,-0.17470358831335173,-61704650.0625,-18406591.152665056
2021-12-14,131.0094,48172772.0,75000.0,6311086376.79,9825705.0,0.0015568959785015074,0.45813171447990775,3310755.0,-17226427.402665056
2021-12-15,131.203,48197772.0,25000.0,6323692053.68,3280075.0,0.0005186961939570093,0.2593192378373751,-2017618.0,-16545662.777665054
2021-12-16,132.5564,48197772.0,0.0,6388921899.17,0.0,0.0,0.1686843294291908,1296892.0,-17233427.277665056
2021-12-17,131.6684,47847772.0,-350000.0,6300040535.34,-46083940.0,-0.007314864045952197,-1.1352570193119664,-9244344.0,-18509908.277665056
2021-12-20,129.1916,47847772.0,0.0,6181530924.11,0.0,0.0,0.17873079897920635,-6595632.0,-19022349.902665056
2021-12-21,130.9521,47847772.0,0.0,6265767706.28,0.0,0.0,0.17593899457387804,-8560773.0,-19183539.765625052
2021-12-22,132.1889,47772772.0,-75000.0,6315030834.02,-9914167.5,-0.0015699317644802177,-0.10440977940037935,-11199621.5,-19342666.140625052
2021-12-23,133.5685,47747772.0,-25000.0,6377598792.87,-3339212.5,-0.0005235845979733247,0.08433347467134279,-11867464.0,-20690616.015625052
2021-12-27,134.2353,47697772.0,-50000.0,6402725492.46,-6711765.0,-0.0010482668682116596,-0.007658859857678686,-3993029.0,-18762581.015625052
2021-12-28,135.3234,47647772.0,-50000.0,6447858318.24,-6766170.0,-0.0010493670403488155,-0.01048316682954399,-5346263.0,-16833901.015625052
2021-12-29,134.378,47572772.0,-75000.0,6392736328.72,-10078349.999999998,-0.001576531469743561,-0.10499071495079162,-7361933.0,-18617868.515625052
2021-12-30,134.6541,47572772.0,0.0,6405868262.55,0.0,0.0,0.17842452423340707,-5379099.5,-17306114.515625052
2022-01-03,135.8033,47547772.0,-25000.0,6457142863.65,-3395082.5,-0.000525787112302,0.09129887953244588,-5390273.5,-17799338.890625052
2022-01-04,136.9201,47547772.0,0.0,6510243511.6,0.0,0.0,0.19740754911346145,-4047920.5,-19085307.890625052
2022-01-05,137.9293,47647772.0,100000.0,6572021825.5,13792930.000000002,0.002098734661300464,0.5751028211869916,63899.50000000074,-18395661.390625052
2022-01-06,136.0664,48072772.0,425000.0,6541089169.35,57828219.99999999,0.008840763136354932,1.7670958787934195,13645213.5,258315.62499994636
2022-01-07,135.1819,48072772.0,0.0,6498568441.66,0.0,0.0,0.19048648716553507,13645213.5,-1237781.3750000536
2022-01-10,133.6592,48072772.0,0.0,6425370422.64,0.0,0.0,0.19048648716553507,14324230.0,-409153.87500005367
2022-01-11,135.1292,48047772.0,-25000.0,6492655554.88,-3378230.0,-0.0005203156045234618,0.09811651851316032,13648584.0,-909177.3750000537
2022-01-12,135.7092,48072772.0,25000.0,6523917130.13,3392730.0000000005,0.0005200449258208763,0.28223861694306923,11568543.999999998,-77362.87500005362
2022-01-13,135.8889,48397772.0,325000.0,6576717627.19,44163892.5,0.006715187575853044,1.3787856921813835,8835678.5,1639546.4999999464
2022-01-14,134.6312,48397772.0,0.0,6515847856.49,0.0,0.0,0.17679653101229437,8835678.5,1475542.7499999464
2022-01-17,135.0571,48197772.0,-200000.0,6509451575.28,-27011420.0,-0.004149569235997907,-0.5837419654624908,3433394.5,124971.74999994636
2022-01-18,133.6907,48197772.0,0.0,6443595202.13,0.0,0.0,0.1656752312309291,4109040.5,2429168.7499999464
2022-01-19,134.0052,48197772.0,0.0,6458751522.4,0.0,0.0,0.1656752312309291,3430494.5,2429168.7499999464
2022-01-20,134.874,48022772.0,-175000.0,6477022252.26,-23602950.0,-0.0036441051274394374,-0.49423387687048953,-10122874.0,1249021.2499999464
2022-01-21,132.2588,48022772.0,0.0,6351432090.83,0.0,0.0,0.16547583698269397,-10122874.0,1744729.6249999464
2022-01-24,127.2329,48022772.0,0.0,6110077463.43,0.0,0.0,0.15561790347689924,-4720590.0,1911690.2499999464
2022-01-25,128.188,48347772.0,325000.0,6197604064.4,41661099.99999999,0.006722129966208687,1.3577458665411495,3611629.9999999986,4330333.499999946
2022-01-26,131.0315,48347772.0,0.0,6335082205.16,0.0,0.0,0.12344679994467449,3611629.9999999986,4668641.999999946
2022-01-27,131.5809,48347772.0,0.0,6361642830.67,0.0,0.0,0.12344679994467449,8332219.999999998,5172559.499999946
2022-01-28,129.8404,48196819.0,-150953.0,6257893302.93,-19599797.901199996,-0.003132012156874455,-0.4487671577899403,4412260.419759999,4192569.6049399464
2022-01-31,131.1289,48121819.0,-75000.0,6310162325.9,-9834667.499999998,-0.0015585442960213086,-0.15061745129340415,2445326.9197599995,3870590.3549399464
2022-02-01,132.3842,48171819.0,50000.0,6377186457.65,6619210.0,0.001037951460876555,0.3298101112778024,-4563051.080239999,4201550.854939947
2022-02-02,132.3359,48171819.0,0.0,6374863004.11,0.0,0.0,0.13487860114134587,-4563051.080239999,3511904.3549399464
2022-02-03,130.2561,47696819.0,-475000.0,6212800196.8,-61871647.5,-0.009958737693169009,-1.691777748969246,-16937380.58024,-2473089.020060054
2022-02-04,127.9765,47696819.0,0.0,6104073291.19,0.0,0.0,0.14020458779857567,-13017421.0,-2473089.020060054
2022-02-07,128.8822,47746819.0,50000.0,6153714577.78,6444110.000000001,0.0010471902650910343,0.3326505132582698,-9761665.5,-2150883.520060054
2022-02-08,129.1849,47746819.0,0.0,6168167559.05,0.0,0.0,0.13486381219621518,-11085507.5,-1981972.0200600538
2022-02-09,131.215,47896819.0,150000.0,6284782764.75,19682250.0,0.0031317311571043512,0.7092787241421397,-7149057.5,-1167496.0200600538
2022-02-10,131.2863,47896819.0,0.0,6288194673.6,0.0,0.0,0.13363045678877833,5225272.0,-3375690.6450600536
2022-02-11,130.6871,47671819.0,-225000.0,6230090629.55,-29404597.499999996,-0.004719770425253652,-0.7297518228323762,-655647.4999999993,-4845920.520060053
2022-02-14,128.0491,47746819.0,75000.0,6113936311.85,9603682.5,0.001570785498924186,0.43089130336002723,-23732.999999999254,-3015165.3950600536
2022-02-15,130.5786,47545675.0,-201144.0,6208447197.76,-26265101.918399997,-0.004230542852627693,-0.6357484283355778,-5276753.383679999,-4328420.490980053
2022-02-16,130.2156,47345675.0,-200000.0,6165143513.85,-26043120.0,-0.004224252029412472,-0.6270973885237113,-14421827.383679997,-5630576.490980053
2022-02-17,129.3465,47294150.0,-51525.0,6117334166.18,-6664578.4125,-0.0010894579618268146,-0.04838485912811041,-15754743.066179996,-4783657.911605054
2022-02-18,127.4347,47144150.0,-150000.0,6007799673.22,-19115205.0,-0.0031817314224385287,-0.439218237856533,-13696864.56618,-5739418.161605054
2022-02-21,124.7955,47269150.0,125000.0,5898976980.6,15599437.5,0.002644430983762432,0.632467490327313,-12497713.56618,-4959446.286605054
2022-02-22,124.4725,47269150.0,0.0,5883711565.18,0.0,0.0,0.14439869795636384,-7244693.1825,-7042501.286605053
2022-02-23,123.9506,47294150.0,25000.0,5862137383.23,3098765.0,0.0005286066834367844,0.24108518025366157,-1416316.1825000003,-6887563.036605053
2022-02-24,119.0441,47219150.0,-75000.0,5621161554.5,-8928307.5,-0.0015883385334926866,-0.14702480061733075,-1869062.0000000005,-7333978.411605053
2022-02-25,123.4054,47819150.0,600000.0,5901143141.41,74043240.0,0.012547270626332978,2.379475897749827,16762627.0,-2651826.5165450526
2022-02-28,122.5054,48119150.0,300000.0,5894855904.93,36751620.0,0.0062345238955313215,1.2325054046250314,20993063.5,-322512.1415450532
2022-03-01,117.7938,48119150.0,0.0,5668138100.16,0.0,0.0,0.10426792474002768,20993063.5,-653472.6415450533
2022-03-02,118.5992,47744150.0,-375000.0,5662419031.14,-44474700.0,-0.007854363966251015,-1.2913050893986024,11478370.5,-2877207.641545053
2022-03-03,116.0427,47467434.0,-276716.0,5508247442.31,-32110871.773199998,-0.005829598635411633,-0.9156178185953056,6841857.64536,-1389168.855205053
2022-03-04,110.9295,47467434.0,0.0,5265538918.33,0.0,0.0,0.12500041145772117,-7966790.35464,-1389168.855205053
2022-03-07,108.7246,47517434.0,50000.0,5166313512.93,5436230.0,0.0010522454718232771,0.3111601390807432,-14229868.354640001,-1439562.855205053
2022-03-08,108.6983,47342434.0,-175000.0,5146042030.52,-19022202.5,-0.0036964724320523736,-0.5330871316532796,-18034308.85464,-2390672.980205053
2022-03-09,117.3047,47742434.0,400000.0,5600413682.08,46921880.0,0.008378288223625146,1.5898059063226848,245007.14536000043,-1028691.4802050531
2022-03-10,113.8674,47967434.0,225000.0,5461926929.82,25620165.0,0.004690682487919025,0.9300087861780035,11791214.5,252316.76979494691
2022-03-11,115.4409,48317434.0,350000.0,5577807152.82,40404315.0,0.007243763345165598,1.3574238113537056,19872077.5,3742762.394794947
2022-03-14,117.9891,48302182.0,-15252.0,5699130479.41,-1799569.7532,-0.00031576216050879037,0.03971221728264149,18424917.54936,3172599.782134947
2022-03-15,117.8891,48601038.0,298856.0,5729532195.02,35231864.8696,0.006149169543060227,1.1516339465334589,29275731.023280002,6247448.121534946
2022-03-16,122.3202,48101038.0,-500000.0,5883728508.47,-61160100.0,-0.010394786216249808,-1.680166488057799,7659335.023279999,4491599.121534946
2022-03-17,121.8738,48101038.0,0.0,5862255995.81,0.0,0.0,0.11776157029703055,2535302.0232799994,4824828.042159947
2022-03-18,122.0843,47939599.0,-161439.0,5852670774.14,-19709167.3077,-0.003367550998218603,-0.4596555547779055,-9487394.43826,4795129.926774946
2022-03-21,121.3523,48014599.0,75000.0,5826681632.4,9101422.5,0.0015620250211355962,0.39215937875388096,-7307195.987620001,4470229.176774946
2022-03-22,122.5909,48014599.0,0.0,5886151818.22,0.0,0.0,0.12161754043388727,-14353568.961540002,4470229.176774946
2022-03-23,120.9847,48103160.0,88561.0,5819747636.3,10714526.0167,0.0018410636828767948,0.4375036484904624,21356.241799999774,4851017.227609945
2022-03-24,120.9011,48095534.0,-7626.0,5814804024.44,-921991.7886,-0.00015855939163638336,0.09096341197678726,-163042.11592000021,5251333.013179946
2022-03-25,121.1712,48095534.0,0.0,5827793203.65,0.0,0.0,0.11564733836683387,3778791.34562,1549171.0131799462
2022-03-28,122.1147,47970534.0,-125000.0,5857909618.16,-15264337.5,-0.002605765280618073,-0.3236804964585044,-1094360.6543800004,-1051626.8618200538
2022-03-29,125.5258,48020534.0,50000.0,6027818212.68,6276290.0,0.0010412208494936558,0.3113679611715352,160897.34561999963,-737812.3618200538
2022-03-30,123.7106,47920534.0,-100000.0,5928277695.43,-12371060.0,-0.0020867882099275853,-0.23088660535012123,-4456219.857720001,867369.6381799463
2022-03-31,122.09,47670534.0,-250000.0,5820094410.93,-30522500.0,-0.005244330735027161,-0.7717573184456521,-10376321.5,946788.2268399462
2022-04-01,122.3578,47495534.0,-175000.0,5811448425.99,-21412615.0,-0.0036845573479131906,-0.5056155222532013,-14658844.5,-123842.5231600538
2022-04-04,122.9635,47495534.0,0.0,5840216084.18,0.0,0.0,0.1367986631979085,-11605977.0,-395654.02316005377
2022-04-05,122.1633,47495534.0,0.0,5802212756.05,0.0,0.0,0.1367986631979085,-12861235.0,555456.1018399462
2022-04-06,119.8536,47670534.0,175000.0,5713483527.18,20974380.0,0.0036710318495225117,0.7695964023875191,-6192147.0,-741918.8981600538
2022-04-07,119.2301,47520534.0,-150000.0,5665876232.15,-17884515.0,-0.003156531181976324,-0.4081488561730339,-3664550.0,-2917152.898160054
2022-04-08,120.9698,47420534.0,-100000.0,5736454496.0,-12096980.0,-0.0021087903701554962,-0.2223548718912145,-1801423.0,-5542217.648160053
2022-04-11,120.1987,47420534.0,0.0,5699885799.75,0.0,0.0,0.14532454965259436,-1801423.0,-5452239.160500054
2022-04-12,119.6239,47420534.0,0.0,5672629090.06,0.0,0.0,0.14532454965259436,-1801423.0,-7213832.403980054
2022-04-13,119.2123,47420534.0,0.0,5653109372.68,0.0,0.0,0.1446193009055836,-5996299.0,-4155827.403980054
2022-04-14,119.9521,47420534.0,0.0,5688190865.17,0.0,0.0,0.14321635746755884,-2419396.0,-4155827.403980054
2022-04-19,119.849,47245534.0,-175000.0,5662331237.73,-20973575.0,-0.003704052998568166,-0.5258345761548379,-4194715.0,-4219047.788595053
2022-04-20,121.6144,47245534.0,0.0,5745737673.88,0.0,0.0,0.13201034626078703,-4194715.0,-4674118.913595053
2022-04-21,122.8025,47195534.0,-50000.0,5795729142.69,-6140125.0,-0.0010594223520166359,-0.0545799090045612,-5422740.0,-4981125.163595053
2022-04-22,119.7412,46845534.0,-350000.0,5609341535.83,-41909420.0,-0.007471361786815994,-1.1768378443193215,-13804624.0,-7612322.464430054
2022-04-25,117.891,47045534.0,200000.0,5546244812.98,23578200.0,0.004251200730414823,0.8796132162162277,-9088984.0,-6387312.875000054
2022-04-26,116.4702,47070534.0,25000.0,5482312588.72,2911755.0,0.0005311180186972576,0.22207982966013895,-4311918.0,-6241725.125000054
2022-04-27,116.7874,46970534.0,-100000.0,5485566089.99,-11678740.0,-0.0021289944936241376,-0.2462955069944078,-6647666.0,-6062445.250000054
2022-04-28,118.3605,47070534.0,100000.0,5571292106.65,11836050.0,0.002124471266884798,0.4991568553490339,-3052431.0,-5784457.250000054
2022-04-29,119.3281,46970534.0,-100000.0,5604902722.68,-11932810.0,-0.0021289950228242844,-0.24599936616031756,2942891.0,-5762544.750000054
2022-05-02,117.8373,46720534.0,-250000.0,5505419441.53,-29459325.0,-0.005350968316378274,-0.8034152696102087,-7664614.0,-5709386.000000054
2022-05-03,118.6856,46720534.0,0.0,5545056781.78,0.0,0.0,0.13380665916859494,-8246965.0,-4638755.250000054
2022-05-04,118.1008,46795534.0,75000.0,5526590411.79,8857560.0,0.0016027169267156052,0.4055438997355988,-4139705.0,-4195877.250000054
2022-05-05,117.4561,46795534.0,0.0,5496419821.32,0.0,0.0,0.12455338399030366,-6506915.0,-4195877.250000054
2022-05-06,115.5205,46720534.0,-75000.0,5397177545.86,-8664037.5,-0.0016052904367850384,-0.1553016875986124,-5853160.5,-5677798.125000054
2022-05-09,113.015,46670534.0,-50000.0,5274468674.98,-5650750.0,-0.0010713401383545854,-0.06276472468422231,-1091445.5,-5066109.875000054
2022-05-10,114.3103,46845534.0,175000.0,5354926514.67,20004302.5,0.0037356819827867936,0.7728983006606442,2909415.0,-3461045.7500000536
2022-05-11,116.7881,46770534.0,-75000.0,5462242056.74,-8759107.5,-0.0016035736624289496,-0.1584902689846293,-613918.5,-3899001.1250000536
2022-05-12,116.0075,46220534.0,-550000.0,5361928170.76,-63804124.99999999,-0.011899474026515425,-1.9231687948011362,-13374743.499999998,-7089207.375000054
2022-05-13,118.3904,46317484.0,96950.0,5483545567.62,11477949.28,0.0020931620132376735,0.49479439641569833,-9346346.143999998,-6515309.911000053
2022-05-16,117.8397,46167484.0,-150000.0,5440364161.79,-17675955.0,-0.003249038938265526,-0.4228051250570773,-11751387.143999998,-7399107.661000053
2022-05-17,119.7068,46142484.0,-25000.0,5523569348.59,-2992670.0,-0.0005418000229804189,0.04413304013523708,-16350781.644,-6500062.411000053
2022-05-18,118.199,46142484.0,0.0,5453997677.45,0.0,0.0,0.1429752894288889,-14598960.144,-6500062.411000053
2022-05-19,117.1008,46142484.0,0.0,5403323116.24,0.0,0.0,0.1336015906397338,-1838135.1439999999,-6193056.161000053
2022-05-20,117.9352,46067484.0,-75000.0,5432979089.38,-8845140.0,-0.0016280460230906923,-0.15804299357540816,-5902753.0,-4539842.161000053
2022-05-23,119.565,46142484.0,75000.0,5517028214.23,8967375.0,0.0016253995179634148,0.4148016681936939,-574087.0,-5270383.411000053
2022-05-24,117.4065,46092484.0,-50000.0,5411558463.91,-5870325.0,-0.0010847753081020082,-0.06413921764447338,-1149618.0,-5709487.411000053
2022-05-25,118.1493,46092484.0,0.0,5445795862.08,0.0,0.0,0.12758396778198058,-1149618.0,-5125550.411000053
2022-05-26,120.0322,46092484.0,0.0,5532583844.67,0.0,0.0,0.13375981093377742,-1149618.0,-5717352.911000053
2022-05-27,121.9852,46042484.0,-50000.0,5616500087.95,-6099260.0,-0.0010859538688667955,-0.05568135450778109,-600442.0,-5425675.411000053
2022-05-30,122.9442,46267484.0,225000.0,5688319639.53,27662445.0,0.004863025770873457,1.444728621733281,3138572.0,-2569586.9110000534
2022-05-31,121.3593,46067484.0,-200000.0,5590717521.85,-24271860.0,-0.004341457050036809,-1.102878007804791,-541735.0,-3783179.9110000534
2022-06-01,120.9508,46067484.0,0.0,5571898939.07,0.0,0.0,0.1048374957518538,-541735.0,-4226057.911000053
2022-06-02,122.173,46017484.0,-50000.0,5622095683.71,-6108650.0,-0.0010865432293690393,-0.19450807722845065,-1763465.0,-4531490.411000053
2022-06-03,121.9614,46017484.0,0.0,5612356778.13,0.0,0.0,0.10508936997732839,-543613.0,-4098288.5360000534
2022-06-07,122.774,46017484.0,0.0,5649748715.25,0.0,0.0,0.10885679267884421,-6076102.0,-3815751.0360000534
2022-06-08,121.8387,45742484.0,-275000.0,5573202498.51,-33505642.5,-0.006011919091215106,-1.5478928276048112,-7922858.5,-6491248.286000053
2022-06-09,119.7507,45742484.0,0.0,5477696580.23,0.0,0.0,0.12290016063786931,-7922858.5,-6053292.911000053
2022-06-10,116.0624,45742484.0,0.0,5308984125.17,0.0,0.0,0.1076308395634889,-6701128.5,-2863086.6610000534
2022-06-13,113.2351,45742484.0,0.0,5179655062.34,0.0,0.0,0.1076308395634889,-6701128.5,-3436984.1250000536
2022-06-14,112.2662,45767484.0,25000.0,5138141971.9,2806655.0,0.0005462392855918198,0.2604856709970785,-6139797.5,-2412853.6250000536
2022-06-15,113.7887,45817484.0,50000.0,5213512181.57,5689435.0,0.0010912864115120722,0.407963671075717,1699218.0,-1978748.3750000536
2022-06-16,110.0171,45817484.0,0.0,5040704491.88,0.0,0.0,0.09880470588710799,1699218.0,-1978748.3750000536
2022-06-17,110.7598,46092484.0,275000.0,5105195068.02,30458945.0,0.005966264676310048,1.7431447422161046,7791007.0,-455801.12500005367
2022-06-20,111.9327,46092484.0,0.0,5159256575.36,0.0,0.0,0.07883506470764991,7791007.0,-13544.125000053644
2022-06-21,112.1579,46492484.0,400000.0,5214500314.49,44863160.0,0.008603539609602614,2.3931572988284864,16202308.0,1781245.1249999464
2022-06-22,110.9076,46217484.0,-275000.0,5125871995.12,-30499590.0,-0.005950127125499158,-1.5349330813700588,8964503.0,549781.8749999463
2022-06-23,108.9529,46215591.0,-1893.0,5035324740.46,-206247.8397,-4.096018634960142e-05,0.05456908919760367,8923253.43206,539469.4830149463
2022-06-24,110.6867,46215591.0,0.0,5115452903.15,0.0,0.0,0.06559459420854148,2831464.43206,539469.4830149463
2022-06-27,111.2585,46115591.0,-100000.0,5130750529.55,-11125850.0,-0.002168464425608276,-0.5088320602232161,606294.4320599999,288139.98301494645
2022-06-28,111.6434,46115591.0,0.0,5148502453.04,0.0,0.0,0.09757686676741925,-8366337.5679399995,-1094982.2669850537
2022-06-29,109.716,46115591.0,0.0,5059618426.75,0.0,0.0,0.09757686676741925,-2266419.5679399995,118610.73301494643
2022-06-30,107.863,45915591.0,-200000.0,4952591973.1,-21572600.0,-0.004355820167938639,-1.0912020342375386,-6539690.0,-960019.2669850535
2022-07-01,108.1088,46265591.0,350000.0,5001718302.07,37838080.0,0.0075650162033996235,2.1276440811761663,1027926.0,1237317.2330149463
2022-07-04,107.7731,46265591.0,0.0,4986186918.36,0.0,0.0,0.08800858221704273,3253096.0,1237317.2330149463
2022-07-05,104.633,46265591.0,0.0,4840908208.26,0.0,0.0,0.10471692883485746,3253096.0,1237317.2330149463
2022-07-06,106.2632,46265591.0,0.0,4916329733.24,0.0,0.0,0.10471692883485746,3253096.0,2912599.3580149463
2022-07-07,108.3611,46265591.0,0.0,5013389701.22,0.0,0.0,0.09567030200113238,7567616.0,2912599.3580149463
2022-07-08,109.8116,46265591.0,0.0,5080497185.06,0.0,0.0,0.09567030200113238,0.0,2912599.3580149463
2022-07-11,108.2683,46040591.0,-225000.0,4984737565.54,-24360367.5,-0.004886990975895242,-1.2304270801595307,-4872073.5,1694580.9830149463
2022-07-12,108.8839,46038696.0,-1895.0,5012873740.07,-206334.99049999999,-4.11610188484657e-05,0.08701721256843584,-4913340.4980999995,1543931.4834899465
2022-07-13,107.6251,46038696.0,0.0,4954919974.58,0.0,0.0,0.09831267335474551,-4913340.4980999995,1259459.7334899465
2022-07-14,105.6284,45963696.0,-75000.0,4855071577.87,-7922130.0,-0.0016317225962455468,-0.34557445640742046,-6497766.4980999995,863353.2334899465
2022-07-15,108.5384,45963696.0,0.0,4988828038.67,0.0,0.0,0.11928414116031047,-6497766.4980999995,-659594.0165100535
2022-07-18,109.3398,45963696.0,0.0,5025659229.88,0.0,0.0,0.11928414116031047,-1625692.9981,-659594.0165100535
2022-07-19,112.2801,45961801.0,-1895.0,5160594269.25,-212770.7895,-4.1229900743761135e-05,0.10788679275230213,-1626980.1579,-2913390.5559850535
